abstract_medium	qec9xz_n17-all-to-all	3
abstract_medium	qec9xz_n17-square	3
abstract_medium	qec9xz_n17-heavy-hex	3
abstract_medium	qec9xz_n17-linear	3
abstract_medium	qf21_n15-all-to-all	3
abstract_medium	qf21_n15-square	3
abstract_medium	qf21_n15-heavy-hex	3
abstract_medium	qf21_n15-linear	3
abstract_medium	qft_n18-all-to-all	3
abstract_medium	qft_n18-square	3
abstract_medium	qft_n18-heavy-hex	3
abstract_medium	qft_n18-linear	3
abstract_medium	qram_n20-all-to-all	3
abstract_medium	qram_n20-square	3
abstract_medium	qram_n20-heavy-hex	3
abstract_medium	qram_n20-linear	3
abstract_medium	sat_n11-all-to-all	3
abstract_medium	sat_n11-square	3
abstract_medium	sat_n11-heavy-hex	3
abstract_medium	sat_n11-linear	3
abstract_medium	seca_n11-all-to-all	3
abstract_medium	seca_n11-square	3
abstract_medium	seca_n11-heavy-hex	3
abstract_medium	seca_n11-linear	3
abstract_medium	square_root_n18-all-to-all	3
abstract_medium	square_root_n18-square	3
abstract_medium	square_root_n18-heavy-hex	3
abstract_medium	square_root_n18-linear	3
abstract_medium	swap_test_n25-all-to-all	3
abstract_medium	swap_test_n25-square	3
abstract_medium	swap_test_n25-heavy-hex	3
abstract_medium	swap_test_n25-linear	3
abstract_medium	wstate_n27-all-to-all	3
abstract_medium	wstate_n27-square	3
abstract_medium	wstate_n27-heavy-hex	3
abstract_medium	wstate_n27-linear	3
abstract_large	100-all-to-all	3
abstract_large	100-square	3
abstract_large	100-heavy-hex	3
abstract_large	100-linear	3
abstract_large	32-all-to-all	3
abstract_large	32-square	3
abstract_large	32-heavy-hex	3
abstract_large	32-linear	3
abstract_large	adder_n118-all-to-all	3
abstract_large	adder_n118-square	3
abstract_large	adder_n118-heavy-hex	3
abstract_large	adder_n118-linear	3
abstract_large	adder_n28-all-to-all	3
abstract_large	adder_n28-square	3
abstract_large	adder_n28-heavy-hex	3
abstract_large	adder_n28-linear	3
abstract_large	adder_n433-all-to-all	3
abstract_large	adder_n433-square	3
abstract_large	adder_n433-heavy-hex	3
abstract_large	adder_n433-linear	3
abstract_large	adder_n64-all-to-all	3
abstract_large	adder_n64-square	3
abstract_large	adder_n64-heavy-hex	3
abstract_large	adder_n64-linear	3
abstract_large	bv_n140-all-to-all	3
abstract_large	bv_n140-square	3
abstract_large	bv_n140-heavy-hex	3
abstract_large	bv_n140-linear	3
abstract_large	bv_n280-all-to-all	3
abstract_large	bv_n280-square	3
abstract_large	bv_n280-heavy-hex	4
abstract_large	bv_n280-linear	3
abstract_large	bv_n30-all-to-all	3
abstract_large	bv_n30-square	3
abstract_large	bv_n30-heavy-hex	3
abstract_large	bv_n30-linear	3
abstract_large	bv_n70-all-to-all	2
abstract_large	bv_n70-square	3
abstract_large	bv_n70-heavy-hex	3
abstract_large	bv_n70-linear	3
abstract_large	bwt_n37-all-to-all	3
abstract_large	bwt_n37-square	4
abstract_large	bwt_n37-heavy-hex	4
abstract_large	bwt_n37-linear	4
abstract_large	cat_n130-all-to-all	3
abstract_large	cat_n130-square	3
abstract_large	cat_n130-heavy-hex	3
abstract_large	cat_n130-linear	3
abstract_large	cat_n260-all-to-all	3
abstract_large	cat_n260-square	3
abstract_large	cat_n260-heavy-hex	3
abstract_large	cat_n260-linear	3
abstract_large	cat_n35-all-to-all	3
abstract_large	cat_n35-square	3
abstract_large	cat_n35-heavy-hex	3
abstract_large	cat_n35-linear	3
abstract_large	cat_n65-all-to-all	3
abstract_large	cat_n65-square	3
abstract_large	cat_n65-heavy-hex	3
abstract_large	cat_n65-linear	3
abstract_large	cc_n151-all-to-all	3
abstract_large	cc_n151-square	3
abstract_large	cc_n151-heavy-hex	3
abstract_large	cc_n151-linear	3
abstract_large	cc_n301-all-to-all	3
abstract_large	cc_n301-square	3
abstract_large	cc_n301-heavy-hex	3
abstract_large	cc_n301-linear	3
abstract_large	cc_n32-all-to-all	3
abstract_large	cc_n32-square	3
abstract_large	cc_n32-heavy-hex	3
abstract_large	cc_n32-linear	3
abstract_large	cc_n64-all-to-all	3
abstract_large	cc_n64-square	3
abstract_large	cc_n64-heavy-hex	3
abstract_large	cc_n64-linear	3
abstract_large	dnn_n33-all-to-all	3
abstract_large	dnn_n33-square	3
abstract_large	dnn_n33-heavy-hex	3
abstract_large	dnn_n33-linear	3
abstract_large	dnn_n51-all-to-all	3
abstract_large	dnn_n51-square	3
abstract_large	dnn_n51-heavy-hex	3
abstract_large	dnn_n51-linear	3
abstract_large	ghz_n127-all-to-all	3
abstract_large	ghz_n127-square	3
abstract_large	ghz_n127-heavy-hex	3
abstract_large	ghz_n127-linear	3
abstract_large	ghz_state_n255-all-to-all	3
abstract_large	ghz_state_n255-square	3
abstract_large	ghz_state_n255-heavy-hex	3
abstract_large	ghz_state_n255-linear	3
abstract_large	ghz_n40-all-to-all	3
abstract_large	ghz_n40-square	3
abstract_large	ghz_n40-heavy-hex	3
abstract_large	ghz_n40-linear	3
abstract_large	ghz_n78-all-to-all	3
abstract_large	ghz_n78-square	3
abstract_large	ghz_n78-heavy-hex	3
abstract_large	ghz_n78-linear	3
abstract_large	ising_n34-all-to-all	3
abstract_large	ising_n34-square	3
abstract_large	ising_n34-heavy-hex	3
abstract_large	ising_n34-linear	3
abstract_large	ising_n42-all-to-all	3
abstract_large	ising_n42-square	3
abstract_large	ising_n42-heavy-hex	3
abstract_large	ising_n42-linear	3
abstract_large	ising_n420-all-to-all	3
abstract_large	ising_n420-square	3
abstract_large	ising_n420-heavy-hex	3
abstract_large	ising_n420-linear	3
abstract_large	ising_n66-all-to-all	3
abstract_large	ising_n66-square	3
abstract_large	ising_n66-heavy-hex	3
abstract_large	ising_n66-linear	3
abstract_large	ising_n98-all-to-all	3
abstract_large	ising_n98-square	3
abstract_large	ising_n98-heavy-hex	3
abstract_large	ising_n98-linear	3
abstract_large	knn_129-all-to-all	3
abstract_large	knn_129-square	3
abstract_large	knn_129-heavy-hex	3
abstract_large	knn_129-linear	3
abstract_large	knn_n31-all-to-all	3
abstract_large	knn_n31-square	3
abstract_large	knn_n31-heavy-hex	4
abstract_large	knn_n31-linear	3
abstract_large	knn_341-all-to-all	3
abstract_large	knn_341-square	3
abstract_large	knn_341-heavy-hex	3
abstract_large	knn_341-linear	4
abstract_large	knn_n41-all-to-all	3
abstract_large	knn_n41-square	3
abstract_large	knn_n41-heavy-hex	3
abstract_large	knn_n41-linear	3
abstract_large	knn_n67-all-to-all	3
abstract_large	knn_n67-square	3
abstract_large	knn_n67-heavy-hex	3
abstract_large	knn_n67-linear	3
abstract_large	multiplier_n350-all-to-all	3
abstract_large	multiplier_n350-square	4
abstract_large	multiplier_n350-heavy-hex	4
abstract_large	multiplier_n350-linear	3
abstract_large	multiplier_n400-all-to-all	3
abstract_large	multiplier_n400-square	4
abstract_large	multiplier_n400-heavy-hex	4
abstract_large	multiplier_n400-linear	3
abstract_large	multiplier_n45-all-to-all	3
abstract_large	multiplier_n45-square	3
abstract_large	multiplier_n45-heavy-hex	3
abstract_large	multiplier_n45-linear	3
abstract_large	multiplier_n75-all-to-all	3
abstract_large	multiplier_n75-square	3
abstract_large	multiplier_n75-heavy-hex	3
abstract_large	multiplier_n75-linear	3
abstract_large	qft_n160-all-to-all	3
abstract_large	qft_n160-square	3
abstract_large	qft_n160-heavy-hex	3
abstract_large	qft_n160-linear	3
abstract_large	qft_n29-all-to-all	3
abstract_large	qft_n29-square	3
abstract_large	qft_n29-heavy-hex	3
abstract_large	qft_n29-linear	3
abstract_large	qft_n320-all-to-all	3
abstract_large	qft_n320-square	3
abstract_large	qft_n320-heavy-hex	3
abstract_large	qft_n320-linear	3
abstract_large	qft_n63-all-to-all	3
abstract_large	qft_n63-square	3
abstract_large	qft_n63-heavy-hex	3
abstract_large	qft_n63-linear	3
abstract_large	qugan_n111-all-to-all	3
abstract_large	qugan_n111-square	3
abstract_large	qugan_n111-heavy-hex	3
abstract_large	qugan_n111-linear	3
abstract_large	qugan_n39-all-to-all	3
abstract_large	qugan_n39-square	3
abstract_large	qugan_n39-heavy-hex	3
abstract_large	qugan_n39-linear	3
abstract_large	qugan_n395-all-to-all	3
abstract_large	qugan_n395-square	3
abstract_large	qugan_n395-heavy-hex	3
abstract_large	qugan_n395-linear	3
abstract_large	qugan_n71-all-to-all	3
abstract_large	qugan_n71-square	3
abstract_large	qugan_n71-heavy-hex	3
abstract_large	qugan_n71-linear	3
abstract_large	square_root_n45-all-to-all	3
abstract_large	square_root_n45-square	3
abstract_large	square_root_n45-heavy-hex	3
abstract_large	square_root_n45-linear	3
abstract_large	square_root_n60-all-to-all	3
abstract_large	square_root_n60-square	3
abstract_large	square_root_n60-heavy-hex	3
abstract_large	square_root_n60-linear	3
abstract_large	swap_test_n115-all-to-all	3
abstract_large	swap_test_n115-square	3
abstract_large	swap_test_n115-heavy-hex	3
abstract_large	swap_test_n115-linear	3
abstract_large	swap_test_n361-all-to-all	3
abstract_large	swap_test_n361-square	4
abstract_large	swap_test_n361-heavy-hex	3
abstract_large	swap_test_n361-linear	3
abstract_large	swap_test_n41-all-to-all	3
abstract_large	swap_test_n41-square	3
abstract_large	swap_test_n41-heavy-hex	3
abstract_large	swap_test_n41-linear	3
abstract_large	swap_test_n83-all-to-all	3
abstract_large	swap_test_n83-square	3
abstract_large	swap_test_n83-heavy-hex	3
abstract_large	swap_test_n83-linear	3
abstract_large	vqe_uccsd_n28-all-to-all	8
abstract_large	vqe_uccsd_n28-square	13
abstract_large	vqe_uccsd_n28-heavy-hex	14
abstract_large	vqe_uccsd_n28-linear	9
abstract_large	wstate_n118-all-to-all	3
abstract_large	wstate_n118-square	3
abstract_large	wstate_n118-heavy-hex	3
abstract_large	wstate_n118-linear	3
abstract_large	wstate_n36-all-to-all	3
abstract_large	wstate_n36-square	3
abstract_large	wstate_n36-heavy-hex	3
abstract_large	wstate_n36-linear	3
abstract_large	wstate_n380-all-to-all	3
abstract_large	wstate_n380-square	3
abstract_large	wstate_n380-heavy-hex	3
abstract_large	wstate_n380-linear	3
abstract_large	wstate_n76-all-to-all	3
abstract_large	wstate_n76-square	3
abstract_large	wstate_n76-heavy-hex	3
abstract_large	wstate_n76-linear	3
device_hamiltonians	ham_enc_stdbinary_dvalues_d-level-4	3
device_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-4-4	3
device_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_4-4-4	3
device_hamiltonians	ham_mu_z_prime_enc_gray_dvalues_4-4-4-4	3
device_hamiltonians	ham_gnp-k_2_n-4_rinst-05	3
device_hamiltonians	ham_ham_parity-4	3
device_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_16-16-16-16-8-8-8	3
device_hamiltonians	ham_mu_y_prime_enc_gray_dvalues_16-16-16	3
device_hamiltonians	ham_enc_gray_dvalues_d-level-16	3
device_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-8-8-8-8	3
device_hamiltonians	ham_gnp-k_4_n-6_rinst-15	3
device_hamiltonians	ham_ham_JW-6	3
device_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_8-8-8-8-8-8-8	3
device_hamiltonians	ham_7-uf20-0384.cnf-8-res	3
device_hamiltonians	ham_tsp_rand-002_Ncity-4_enc-stdbinary	3
device_hamiltonians	ham_ham_JW-8	4
device_hamiltonians	ham_enc_gray_dvalues_8-8-8	7
device_hamiltonians	ham_complbipart-n-10_a-5_b-5	3
device_hamiltonians	ham_ham_JW10	7
device_hamiltonians	ham_ham_parity10	7
device_hamiltonians	ham_ham_JW-10	7
device_hamiltonians	ham_mu_x_prime_enc_stdbinary_dvalues_8-8-8-8-8-8-8-8-8-4-4-4-4-4-4	3
device_hamiltonians	ham_mu_x_prime_enc_unary_dvalues_4-4-4	3
device_hamiltonians	ham_ham_parity12	9
device_hamiltonians	ham_ham_BK12	5
device_hamiltonians	ham_ham_JW12	9
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-4_U-40_enc-gray_d-8	4
device_hamiltonians	ham_enc_unary_dvalues_4-4-4	4
device_hamiltonians	ham_ham_parity-14	7
device_hamiltonians	ham_ham_JW14	9
device_hamiltonians	ham_enc_gray_dvalues_4-4-4-4-4-4-4	3
device_hamiltonians	ham_ham_BK-14	7
device_hamiltonians	ham_ham_JW-14	10
device_hamiltonians	ham_mu_z_prime_enc_unary_dvalues_16-16-16-16-16-16-16	3
device_hamiltonians	ham_graph-1D-grid-pbc-qubitnodes_Lx-16_h-2	3
device_hamiltonians	ham_ham_JW-18	13
device_hamiltonians	ham_ham_JW-22	16
device_hamiltonians	ham_ham_BK22	9
device_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4	3
device_hamiltonians	ham_gnp-k_5_n-24_rinst-04	3
device_hamiltonians	ham_tsp_prob-ulysses22_Ncity-8_enc-stdbinary	3
device_hamiltonians	ham_ham_JW24	17
device_hamiltonians	ham_tsp_prob-ts225_Ncity-5_enc-unary	3
device_hamiltonians	ham_graph-1D-grid-pbc-qubitnodes_Lx-26_h-6	3
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-14_U-10_enc-stdbinary_d-4	3
device_hamiltonians	ham_bh_graph-2D-triag-nonpbc-qubitnodes_Lx-3_Ly-5_U-30_enc-gray_d-4	3
device_hamiltonians	ham_reg-5_n-10_rinst-07	3
device_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_16-16-16-16-16-16	3
device_hamiltonians	ham_bh_graph-3D-grid-nonpbc-qubitnodes_Lx-2_Ly-2_Lz-2_U-20_enc-unary_d-4	3
device_hamiltonians	ham_0-uuf100-0810.cnf-40-res	3
device_hamiltonians	ham_8-uuf100-0509.cnf-40-cc	3
device_hamiltonians	ham_gnp-k_4_n-40_rinst-07	3
device_hamiltonians	ham_2-uf100-0396.cnf-46-res	3
device_hamiltonians	ham_2-uf100-0601.cnf-46-res	3
device_hamiltonians	ham_bh_graph-1D-grid-nonpbc-qubitnodes_Lx-12_U-40_enc-unary_d-4	3
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-24_U-20_enc-stdbinary_d-4	3
